,id,title,original_title,overview,popularity,release_date,adult,vote_average
787,137182,The Broken Circle Breakdown,The Broken Circle Breakdown,The loss of their young daughter threatens to destroy the love and faith of two married musicians.,9.379,2012-10-09,False,7.7
788,11299,Cowboy Bebop: The Movie,カウボーイビバップ 天国の扉,"The year is 2071. Following a terrorist bombing, a deadly virus is released on the populace of Mars and the government has issued the largest bounty in history, for the capture of whoever is behind it. The bounty hunter crew of the spaceship Bebop; Spike, Faye, Jet and Ed, take the case with hopes of cashing in the bounty. However, the mystery surrounding the man responsible, Vincent, goes deeper than they ever imagined, and they aren't the only ones hunting him.",22.674,2001-09-01,False,7.703
789,4480,Jean de Florette,Jean de Florette,"In a rural French village, an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, and are dismayed to hear that the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts, they think only of getting the water.",12.443,1986-08-27,False,7.701
790,479718,The Outlaws,범죄도시,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",38.849,2017-10-03,False,7.699
791,30959,Kwaidan,怪談,"Taking its title from an archaic Japanese word meaning ""ghost story,"" this anthology adapts four folk tales. A penniless samurai marries for money with tragic results. A man stranded in a blizzard is saved by Yuki the Snow Maiden, but his rescue comes at a cost. Blind musician Hoichi is forced to perform for an audience of ghosts. An author relates the story of a samurai who sees another warrior's reflection in his teacup.",21.129,1965-01-06,False,7.7
792,8016,"Germany, Year Zero",Germania anno zero,"In the ruins of post-WWII Berlin, a twelve-year-old boy is left to his own devices in order to help provide for his family.",9.57,1948-12-01,False,7.7
793,556984,The Trial of the Chicago 7,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,19.966,2020-09-25,False,7.7
794,393729,Divines,Divines,"In a ghetto where religion and drug trafficking rub shoulders, Dounia has a lust for power and success. Supported by Maimouna, her best friend, she decides to follow in the footsteps of Rebecca, a respected dealer. But her encounter with Djigui, a young, disturbingly sensual dancer, throws her off course.",8.901,2016-08-31,False,7.7
795,51608,The Man from Nowhere,아저씨,An ex-special agent is involved in a convoluted drug ring drama. He has to save a drug smuggler's innocent daughter from being the victim of her parents' fight.,28.44,2010-08-04,False,7.698
796,244063,Boys,Jongens,Two teen track stars discover first love as they train for the biggest relay race of their young lives.,12.407,2014-01-08,False,7.7
797,13187,A Charlie Brown Christmas,A Charlie Brown Christmas,"When Charlie Brown complains about the overwhelming materialism that he sees amongst everyone during the Christmas season, Lucy suggests that he become director of the school Christmas pageant. Charlie Brown accepts, but it is a frustrating struggle. When an attempt to restore the proper spirit with a forlorn little fir Christmas tree fails, he needs Linus' help to learn the meaning of Christmas.",47.644,1965-12-09,False,7.7
798,12516,Dreams,夢,A collection of magical tales based upon the actual dreams of director Akira Kurosawa.,12.893,1990-05-11,False,7.7
799,499,Cléo from 5 to 7,Cléo de 5 à 7,"Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.",13.161,1962-04-11,False,7.695
800,48831,My Night at Maud's,Ma nuit chez Maud,"The Catholic Jean-Louis runs into an old friend, the Marxist Vidal, in Clermont-Ferrand around Christmas. Vidal introduces Jean-Louis to the modestly libertine, recently divorced Maud and the three engage in conversation on religion, atheism, love, morality and Blaise Pascal's life and writings on philosophy, faith and mathematics. Jean-Louis ends up spending a night at Maud's. Jean-Louis' Catholic views on marriage, fidelity and obligation make his situation a dilemma, as he has already, at the very beginning of the film, proclaimed his love for a young woman whom, however, he has never yet spoken to.",12.496,1969-06-04,False,7.7
801,9023,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,A captured mustang remains determined to return to his herd no matter what.,58.36,2002-05-24,False,7.692
802,773,Little Miss Sunshine,Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",16.981,2006-07-26,False,7.7
803,3114,The Searchers,The Searchers,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",16.961,1956-05-16,False,7.7
804,713776,If Anything Happens I Love You,If Anything Happens I Love You,"In this Oscar-winning short film, grieving parents journey through an emotional void as they mourn the loss of a child after a tragic school shooting.",7.794,2020-03-07,False,7.691
805,238628,Tangerines,Mandariinid,"War in Abkhazia, 1992. An Estonian man Ivo has stayed behind to harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo is forced to take him in.",7.332,2013-10-16,False,7.691
806,23832,For Love and Gold,L'armata Brancaleone,"A group of rogues steal a scroll granting its bearer the property of the land of Aurocastro in Apulia, a province in the south of Italy. They elect a shaggy knight, Brancaleone from Norcia, as their leader, and decide to get possession of this supposedly wealthy land. Many adventures will occurr during the journey.",8.484,1966-04-07,False,7.691
807,14811,Fiddler on the Roof,Fiddler on the Roof,"In a pre-revolutionary Russia, a poor Jewish milkman struggles with the challenges of a changing world as his daughters fall in love and antisemitism grows.",16.631,1971-11-03,False,7.691
808,83666,Moonrise Kingdom,Moonrise Kingdom,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",18.367,2012-05-16,False,7.689
809,539517,Constantine: City of Demons - The Movie,Constantine: City of Demons - The Movie,"A decade after a tragic mistake, family man Chas Chandler and occult detective John Constantine set out to cure his daughter Trish from a mysterious supernatural coma.",16.396,2018-10-04,False,7.7
810,286217,The Martian,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",57.157,2015-09-30,False,7.7
811,44214,Black Swan,Black Swan,"The story of Nina, a ballerina in a New York City ballet company whose life, like all those in her profession, is completely consumed with dance. She lives with her retired ballerina mother Erica who zealously supports her daughter's professional ambition. When artistic director Thomas Leroy decides to replace prima ballerina Beth MacIntyre for the opening production of their new season, Swan Lake, Nina is his first choice.",56.124,2010-12-03,False,7.687
812,767,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",133.71,2009-07-15,False,7.688
813,851,Brief Encounter,Brief Encounter,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love.",11.897,1945-11-24,False,7.7
814,27040,Meshes of the Afternoon,Meshes of the Afternoon,"A woman returning home falls asleep and has vivid dreams that may or may not be happening in reality. Through repetitive images and complete mismatching of the objective view of time and space, her dark inner desires play out on-screen.",6.526,1943-01-01,False,7.681
815,5910,Fireworks,HANA-BI,"Detective Nishi is relieved from a stakeout to visit his sick wife in hospital. He is informed that she is terminally ill, and is advised to take her home. During his visit, a suspect shoots one detective dead and leaves Nishi's partner, Horibe, paralyzed. Nishi leaves the police force to spend time with his wife at home, and must find a way to pay off his debts to the yakuza.",12.12,1997-10-30,False,7.686
816,4808,Charade,Charade,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines.",15.137,1963-12-01,False,7.686
817,375794,No Manches Frida,No Manches Frida,"After his release from prison, bank robber Zequi sets off to recover the stolen money that was buried by his dizzy accomplice. He's horrified to learn that a high school gymnasium is now standing over the site where the loot is stashed. Needing to infiltrate the building, Zequi lands a job as a substitute teacher for a group of wild and unruly students. As the ex-con tries to lay down the law, he starts to realize that life in jail may have been easier than trying to deal with rebellious teens.",30.203,2016-09-02,False,7.683
818,167581,Free Fall,Freier Fall,"A promising career with the police, a baby on the way... Marc's life seems to be right on track. Then he meets fellow policeman Kay and during their regular jogs Marc experiences a never-before-felt sense of ease and effortlessness – and what it means to fall in love with another man.",11.656,2013-05-27,False,7.7
819,744114,My Policeman,My Policeman,"In the late 1990s, the arrival of elderly invalid Patrick into Marion and Tom’s home triggers the exploration of seismic events from 40 years previous: the passionate relationship between Tom and Patrick at a time when homosexuality was illegal.",14.919,2022-10-20,False,7.677
820,336808,Embrace of the Serpent,El abrazo de la serpiente,"The epic story of the first contact, encounter, approach, betrayal and, eventually, life-transcending friendship, between Karamakate, an Amazonian shaman, last survivor of his people, and two scientists that, over the course of 40 years, travel through the Amazon in search of a sacred plant that can heal them. Inspired by the journals of the first explorers of the Colombian Amazon, Theodor Koch-Grunberg and Richard Evans Schultes.",9.889,2015-05-25,False,7.7
821,2433,The Young Girls of Rochefort,Les Demoiselles de Rochefort,"Delphine and Solange are two sisters living in Rochefort. Delphine is a dancing teacher and Solange composes and teaches the piano. Maxence is a poet and a painter. He is doing his military service. Simon owns a music shop, he left Paris one month ago to come back where he fell in love 10 years ago. They are looking for love, looking for each other, without being aware that their ideal partner is very close...",10.398,1967-03-08,False,7.681
822,288,High Noon,High Noon,"Will Kane, the sheriff of a small town in New Mexico, learns a notorious outlaw he put in jail has been freed, and will be arriving on the noon train. Knowing the outlaw and his gang are coming to kill him, Kane is determined to stand his ground, so he attempts to gather a posse from among the local townspeople.",21.351,1952-06-09,False,7.68
823,869626,Marcel the Shell with Shoes On,Marcel the Shell with Shoes On,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. When a documentarian discovers them amongst the clutter of his Airbnb, his resulting short film brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.",39.549,2022-06-24,False,7.68
824,522627,The Gentlemen,The Gentlemen,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",41.164,2020-01-01,False,7.68
825,1075,"Black Cat, White Cat","Crna mačka, beli mačor","Matko is a small time hustler, living by the Danube with his 17-year-old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.",17.046,1998-06-01,False,7.7
826,508439,Onward,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",41.195,2020-02-29,False,7.679
827,446159,Bacurau,Bacurau,"Bacurau, a small town in the Brazilian sertão, mourns the loss of its matriarch, Carmelita, who lived to be 94. Days later, its inhabitants notice that their community has vanished from most maps.",9.034,2019-08-29,False,7.68
828,2493,The Princess Bride,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",39.456,1987-09-25,False,7.7
829,1027014,Entergalactic,Entergalactic,Ambitious artist Jabari attempts to balance success and love when he moves into his dream Manhattan apartment and falls for his next-door neighbor.,20.932,2022-09-28,False,7.677
830,672322,Rurouni Kenshin: The Beginning,るろうに剣心 最終章 The Beginning,"Before he was a protector, Kenshin was a fearsome assassin known as Battosai. But when he meets gentle Tomoe Yukishiro, a beautiful young woman who carries a huge burden in her heart, his life will change forever.",40.255,2021-06-04,False,7.7
831,508933,Ricky Gervais: Humanity,Ricky Gervais: Humanity,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",4.858,2018-03-13,False,7.7
832,675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",132.86,2007-07-08,False,7.677
833,653,Nosferatu,"Nosferatu, eine Symphonie des Grauens","The mysterious Count Orlok summons Thomas Hutter to his remote Transylvanian castle in the mountains. The eerie Orlok seeks to buy a house near Hutter and his wife, Ellen. After Orlok reveals his vampire nature, Hutter struggles to escape the castle, knowing that Ellen is in grave danger. Meanwhile Orlok's servant, Knock, prepares for his master to arrive at his new home.",91.258,1922-02-16,False,7.677
834,22881,The Blind Side,The Blind Side,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",44.378,2009-11-20,False,7.7
835,82702,How to Train Your Dragon 2,How to Train Your Dragon 2,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",94.395,2014-06-05,False,7.674
836,15251,Eddie Murphy: Delirious,Eddie Murphy: Delirious,"Taped live and in concert at Constitution Hall in Washington, D.C. in August, 1983, Eddie Murphy: Delirious captures Eddie Murphy's wild and outrageous stand-up comedy act, which he performed in New York and eighteen other cities across the U.S. to standing-room-only audiences. Eddie's comedy was groundbreaking, completely new, razor sharp and definitely funny.Eddie Murphy pontificates in his own vulgarly hilarious fashion on everything from bizarre sexual fantasies to reliving the family barbecue, and is peppered with Eddie's one-of-a-kind wit. Laugh along as Eddie reminiscences of hot childhood days and the ice cream man intermixed with classic vocal parodies of top American entertainers.Experience Eddie Murphy at his best, live and red hot! Delirious! Uncensored and Uncut!",8.233,1983-10-15,False,7.674
837,11787,Harvey,Harvey,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",25.261,1950-12-04,False,7.7
838,68,Brazil,Brazil,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",32.148,1985-02-20,False,7.671
839,959604,Beating Hearts,L'Amour ouf,"Raised in a troublesome neighbourhood, local rebellious teenager Clotaire falls for his schoolmate Jackie, charmed by her fearless spirit and sharp wit. As powerful first love blossoms between the two, rampant gang violence entices him into a much darker path and ultimately destroys all they have built when he is charged with a crime he didn’t commit. After many years apart, now leading profoundly different lives, the star-crossed lovers discover that every path they’ve taken leads them back together, but will love triumph over Clotaire's quest for revenge?",41.406,2024-10-16,False,7.7
840,575452,The Traitor,Il traditore,"Palermo, Sicily, 1980. Mafia member Tommaso Buscetta decides to move to Brazil with his family fleeing the constant war between the different clans of the criminal organization. But when, after living several misfortunes, he is forced to return to Italy, he makes a bold decision that will change his life and the destiny of Cosa Nostra forever.",11.682,2019-05-23,False,7.7
841,11362,The Count of Monte Cristo,The Count of Monte Cristo,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",50.127,2002-01-23,False,7.7
842,1632,Mississippi Burning,Mississippi Burning,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his partner, a former sheriff.",24.218,1988-12-08,False,7.7
843,993,Sleuth,Sleuth,A mystery novelist devises an insurance scam with his wife's lover – but things aren't exactly as they seem.  Preserved by the Academy Film Archive in 2012.,9.717,1972-12-10,False,7.7
844,724495,The Woman King,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",50.554,2022-09-16,False,7.669
845,352173,Drishyam,दृश्यम्,"A simple, street-smart man tries to protect his family from a cop looking for her missing son.",10.777,2015-07-30,False,7.7
846,11898,Kind Hearts and Coronets,Kind Hearts and Coronets,"When his mother eloped with an Italian opera singer, Louis Mazzini was cut off from her aristocratic family. After the family refuses to let her be buried in the family mausoleum, Louis avenges his mother's death by attempting to murder every family member who stands between himself and the family fortune. But when he finds himself torn between his longtime love and the widow of one of his victims, his plans go awry.",9.532,1949-06-21,False,7.669
847,587272,Father There Is Only One,Padre no hay más que uno,"Javier is what we have dubbed as a ""husband-in-law."" That is that without taking care of the care of the house and children at all, he knows exactly what needs to be done, and that he continuously collects a sum of sentences from the type: ""It is that you do not organize"", or ""do not get nervous"", you already consider that overflowing woman drowns in a glass of water. Javier will have to face the reality of dealing with five children (between four and twelve years old) when his wife decides to go on a trip and leave him alone with them. The chaotic situation that takes place at home will progressively evolve ecologically to the most absolute disaster, but at the same time it will give parents and children the opportunity to meet and enjoy themselves for the first time.",20.684,2019-08-02,False,7.7
848,533535,Deadpool & Wolverine,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",755.195,2024-07-24,False,7.668
849,3763,Onibaba,鬼婆,"While her son, Kichi, is away at war, a woman and her daughter-in-law survive by killing samurai who stray into their swamp, then selling whatever valuables they find. Both are devastated when they learn that Kichi has died, but his wife soon begins an affair with a neighbor who survived the war, Hachi. The mother disapproves and, when she can't steal Hachi for herself, tries to scare her daughter-in-law with a mysterious mask from a dead samurai.",14.983,1964-11-21,False,7.7
850,990,The Hustler,The Hustler,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,15.259,1961-09-25,False,7.668
851,11474,The Warriors,The Warriors,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.",35.296,1979-02-01,False,7.667
852,13830,Shottas,Shottas,"A raw urban drama about two friends raised on the dangerous streets of Kingston, Jamaica. Biggs and Wayne take on the ""Shotta"" way of life to survive. As young boys, they begin a life of crime, eventually moving to the US where they begin a ruthless climb from the bottom. They remain bound to each other by their shottas loyalty as they aggressively take control of the Jamaican underworld.",15.354,2002-02-27,False,7.7
853,1904,Memoirs of a Geisha,Memoirs of a Geisha,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",25.98,2005-12-06,False,7.7
854,1587,What's Eating Gilbert Grape,What's Eating Gilbert Grape,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",26.202,1993-12-17,False,7.666
855,845,Strangers on a Train,Strangers on a Train,"Having met on a train, a smooth-talking psychotic socialite shares his theory on how two complete strangers can get away with murder to an amateur tennis player — a theory he plans to test out.",16.961,1951-06-27,False,7.666
856,414906,The Batman,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",131.448,2022-03-01,False,7.7
857,12219,12 Angry Men,12 Angry Men,"During the trial of a man accused of his father's murder, a lone juror takes a stand against the guilty verdict handed down by the others as a result of their preconceptions and prejudices.",18.835,1997-08-17,False,7.7
858,578,Jaws,Jaws,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled hunter embark on a desperate quest to destroy the beast before it strikes again.",56.821,1975-06-20,False,7.665
859,227932,My Mom Is a Character 2,Minha Mãe é uma Peça 2: O Filme,"Dona Hermínia is back, but now rich and famous since she is the host of her own successful TV show. However, the overprotective character will have to deal with her children's departures, as Marcelina and Juliano decide to move out. In counterpart, she will welcome, as a visitor, her sister Lúcia Helena, who's been living in New York.",7.465,2016-12-22,False,7.7
860,144288,Berserk: The Golden Age Arc III - The Advent,ベルセルク 黄金時代篇III 降臨,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",22.811,2013-02-01,False,7.7
861,8358,Cast Away,Cast Away,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",41.079,2000-12-22,False,7.663
862,573171,Little Eggs: A Frozen Rescue,Huevitos Congelados,"In the final Huevos adventure, Toto and his family will have to travel to the South Pole to fulfill their promise to return a polar bear and some Spanish penguins to their home. In order to do so, they will have to overcome some obstacles that will teach them how important teamwork is.",32.172,2022-12-14,False,7.7
863,13151,Scooby-Doo on Zombie Island,Scooby-Doo on Zombie Island,"After going their separate ways, Scooby-Doo, Shaggy, Velma, Daphne, and Fred reunite to investigate the ghost of Moonscar the pirate on a haunted bayou island, but it turns out the swashbuckler's spirit isn't the only creepy character on the island. The sleuths also meet up with cat creatures and zombies... and it looks like for the first time in their lives, these ghouls might actually be real.",23.377,1998-09-22,False,7.7
864,1592,Primal Fear,Primal Fear,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",21.991,1996-03-06,False,7.7
865,891,All the President's Men,All the President's Men,"During the 1972 elections, two reporters' investigation sheds light on the controversial Watergate scandal that compels President Nixon to resign from his post.",18.683,1976-04-09,False,7.7
866,371645,Hunt for the Wilderpeople,Hunt for the Wilderpeople,"Ricky is a defiant young city kid who finds himself on the run with his cantankerous foster uncle in the wild New Zealand bush. A national manhunt ensues, and the two are forced to put aside their differences and work together to survive.",19.912,2016-03-31,False,7.661
867,17835,Threads,Threads,"Documentary style account of a nuclear holocaust and its effect on the working class city of Sheffield, England; and the eventual long run effects of nuclear war on civilization.",21.193,1984-09-23,False,7.7
868,218,The Terminator,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",82.656,1984-10-26,False,7.7
869,164,Breakfast at Tiffany's,Breakfast at Tiffany's,"Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.",38.631,1961-10-06,False,7.7
870,100402,Captain America: The Winter Soldier,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",41.101,2014-03-20,False,7.66
871,13466,October Sky,October Sky,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",17.908,1999-02-19,False,7.66
872,108,Three Colors: Blue,Trois couleurs : Bleu,"The wife of a famous composer survives a car accident that kills her husband and daughter. Now alone, she shakes off her old identity and explores her newfound freedom but finds that she is unbreakably bound to other humans, including her husband’s mistress, whose existence she never suspected.",20.943,1993-09-08,False,7.66
873,801335,Girl in the Basement,Girl in the Basement,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",71.923,2021-02-27,False,7.659
874,966220,Sniper: The White Raven,Снайпер. Білий ворон,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins at Donbass, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy. He’s saved from a senseless death by his instructor who himself gets mortally wounded. The death of a friend leaves a “scar” and Mykola is ready to sacrifice his life.",49.215,2022-05-03,False,7.658
875,49992,Lucky and Zorba,La gabbianella e il gatto,"A seagull is caught by the black tide of a sinking petrol ship. She manages to fly inland and falls down in a garden by a cat. Moribund, she asks the cat to fulfill three promises: that when she lays her egg he must not eat it; that he must take care of it until it hatches; that he would teach the newborn how to fly.",7.867,1998-12-22,False,7.7
876,51739,The Secret World of Arrietty,借りぐらしのアリエッティ,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",33.859,2010-07-16,False,7.7
877,965150,Aftersun,Aftersun,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between miniDV footage as she tries to reconcile the father she knew with the man she didn't.,31.344,2022-10-21,False,7.654
878,864101,Mira,Мира,"Near future. Lera Arabova is a 15-year-old girl who lives with her family in Vladivostok. Lera's father has been working at the orbiting space station ""Mira"" for many years and has long lost contact with his daughter, turning only into a voice on the phone. After a meteor shower hits the city, Lera has only one chance to save her loved ones and the city from a new disaster. Her father helps her in this - through satellite surveillance systems and the telephone, he uses every opportunity to send a message to his daughter, watching from above from the station her every step.",29.019,2022-12-22,False,7.663
879,24160,My Friends Act II,Amici miei - Atto II°,"The four old friends meet on the grave of the fifth of them, Perozzi, who died at the end of the first episode. Time has passed but they are still up for adventures and cruel jokes, and while they recall the one they created together with the late friend, new ones are on their way, starting right there at the cemetery.",6.223,1982-12-22,False,7.655
880,14438,Fireproof,Fireproof,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",26.277,2008-09-26,False,7.654
881,496450,"Miraculous: Ladybug & Cat Noir, The Movie",Miraculous - le film,"After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other.",83.301,2023-07-05,False,7.7
882,16306,Fantastic Planet,La Planète sauvage,"On the planet Ygam, the Draags, extremely technologically and spiritually advanced blue humanoids, consider the tiny Oms, human beings descendants of Terra's inhabitants, as ignorant animals. Those who live in slavery are treated as simple pets and used to entertain Draag children; those who live hidden in the hostile wilderness of the planet are periodically hunted and ruthlessly slaughtered as if they were vermin.",12.058,1973-12-01,False,7.653
